standage,yhat,yhat_mean,yhat_lower,yhat_upper,group,trait,variable,rsq
75,-0.43652149450743355,-0.43652149450743355,-1.3656157905733772,0.29921267190927436,Warm Temperatures (Upper 25%),specific_leaf_area,Temperature (PC),0.71201989252231
78,-0.42599742336410773,-0.42599742336410773,-1.3538258940673327,0.31323858220472717,Warm Temperatures (Upper 25%),specific_leaf_area,Temperature (PC),0.71201989252231
81,-0.418009910292756,-0.41800991029275597,-1.3338985169630753,0.3124596733382247,Warm Temperatures (Upper 25%),specific_leaf_area,Temperature (PC),0.71201989252231
84,-0.4108479252655804,-0.4108479252655804,-1.3053348698971914,0.31442291376360376,Warm Temperatures (Upper 25%),specific_leaf_area,Temperature (PC),0.71201989252231
87,-0.403106507404878,-0.403106507404878,-1.2809094603515845,0.3118195036968387,Warm Temperatures (Upper 25%),specific_leaf_area,Temperature (PC),0.71201989252231
90,-0.3946626053762542,-0.3946626053762542,-1.2514170395029776,0.30828248352974924,Warm Temperatures (Upper 25%),specific_leaf_area,Temperature (PC),0.71201989252231
93,-0.37634112759548427,-0.37634112759548427,-1.1683198688458223,0.31233393641185825,Warm Temperatures (Upper 25%),specific_leaf_area,Temperature (PC),0.71201989252231
96,-0.3751908429085679,-0.3751908429085679,-1.1566380073181417,0.314513493547474,Warm Temperatures (Upper 25%),specific_leaf_area,Temperature (PC),0.71201989252231
99,-0.35978627645481653,-0.35978627645481653,-1.105450027405123,0.3130069296276208,Warm Temperatures (Upper 25%),specific_leaf_area,Temperature (PC),0.71201989252231
102,-0.35078623205731235,-0.35078623205731235,-1.078392069160094,0.3115779996860511,Warm Temperatures (Upper 25%),specific_leaf_area,Temperature (PC),0.71201989252231
105,-0.34938899475787,-0.34938899475787,-1.073759952369856,0.3096532647423751,Warm Temperatures (Upper 25%),specific_leaf_area,Temperature (PC),0.71201989252231
108,-0.3530912090621863,-0.3530912090621863,-1.0758265087208938,0.30567623151543577,Warm Temperatures (Upper 25%),specific_leaf_area,Temperature (PC),0.71201989252231
111,-0.34979475774291285,-0.34979475774291285,-1.0608609994161038,0.3067759514640693,Warm Temperatures (Upper 25%),specific_leaf_area,Temperature (PC),0.71201989252231
114,-0.3477279623017306,-0.3477279623017306,-1.058263487413935,0.3062171084548579,Warm Temperatures (Upper 25%),specific_leaf_area,Temperature (PC),0.71201989252231
117,-0.34413106586178444,-0.34413106586178444,-1.0468429944234383,0.3047771316485832,Warm Temperatures (Upper 25%),specific_leaf_area,Temperature (PC),0.71201989252231
120,-0.3378026536988528,-0.3378026536988528,-1.0365476308061852,0.30585099730118565,Warm Temperatures (Upper 25%),specific_leaf_area,Temperature (PC),0.71201989252231
123,-0.3388831173087857,-0.3388831173087857,-1.034402360312015,0.3058620779783934,Warm Temperatures (Upper 25%),specific_leaf_area,Temperature (PC),0.71201989252231
126,-0.3387165450205286,-0.3387165450205286,-1.0335747819819607,0.3045109109714267,Warm Temperatures (Upper 25%),specific_leaf_area,Temperature (PC),0.71201989252231
129,-0.33871092217957455,-0.33871092217957455,-1.0350299006244787,0.30482354885446433,Warm Temperatures (Upper 25%),specific_leaf_area,Temperature (PC),0.71201989252231
132,-0.33697925264191647,-0.33697925264191647,-1.0337169309315197,0.31014388947484484,Warm Temperatures (Upper 25%),specific_leaf_area,Temperature (PC),0.71201989252231
135,-0.33534932487403957,-0.33534932487403957,-1.0293635010437854,0.3097700953971203,Warm Temperatures (Upper 25%),specific_leaf_area,Temperature (PC),0.71201989252231
138,-0.33391566311191917,-0.33391566311191917,-1.0293635010437854,0.30992229953559597,Warm Temperatures (Upper 25%),specific_leaf_area,Temperature (PC),0.71201989252231
141,-0.33355790312716593,-0.33355790312716593,-1.0262457976126955,0.3085354928544755,Warm Temperatures (Upper 25%),specific_leaf_area,Temperature (PC),0.71201989252231
144,-0.3337051241119127,-0.3337051241119127,-1.0255956518703302,0.3075915921567714,Warm Temperatures (Upper 25%),specific_leaf_area,Temperature (PC),0.71201989252231
147,-0.3333942520230526,-0.3333942520230526,-1.0255949333673386,0.30729431775208804,Warm Temperatures (Upper 25%),specific_leaf_area,Temperature (PC),0.71201989252231
150,-0.33238747576568173,-0.33238747576568173,-1.0230665630369375,0.30586386867915605,Warm Temperatures (Upper 25%),specific_leaf_area,Temperature (PC),0.71201989252231
0,-0.3002942617519994,-0.3002942617519994,-0.9268659692461452,0.4906411621746367,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
3,-0.3552506023622485,-0.3552506023622485,-0.9490885690146148,0.42405545461661354,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
6,-0.37851338504295373,-0.37851338504295373,-0.9948330669438052,0.41093317468120055,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
9,-0.44375274512265983,-0.44375274512265983,-1.1099983396596456,0.39815305562769615,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
12,-0.4530157564930732,-0.4530157564930732,-1.1293595461776471,0.4002238042505335,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
15,-0.45998315379154053,-0.45998315379154053,-1.1383432879435689,0.41311686181726065,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
18,-0.45170114869165046,-0.45170114869165046,-1.1374287368307054,0.4203237500430053,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
21,-0.44749446700957124,-0.4474944670095712,-1.1403449311239584,0.4314268828681181,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
24,-0.4438658651068105,-0.4438658651068105,-1.140689397871939,0.4316515555844237,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
27,-0.43989652905608717,-0.4398965290560871,-1.138215949171879,0.43433064308012637,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
30,-0.43440058729936576,-0.43440058729936576,-1.1305100730349458,0.4415093745543273,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
33,-0.4306581502145283,-0.43065815021452825,-1.1227245618419228,0.43637825391090646,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
36,-0.4248025245920288,-0.4248025245920287,-1.1046873354873992,0.43620496133900416,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
39,-0.42010621387310493,-0.420106213873105,-1.0945715655076356,0.433748359286027,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
42,-0.4110393588097475,-0.41103935880974746,-1.0672530805936196,0.4323814416526629,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
45,-0.3996850945571391,-0.399685094557139,-1.0291369164374045,0.4277914382489456,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
48,-0.3768491796598317,-0.37684917965983167,-0.9733248913699948,0.43015584897484027,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
51,-0.33803585552434,-0.33803585552434,-0.9391653666018477,0.4386436626247773,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
54,-0.32814255109402507,-0.328142551094025,-0.933824688048824,0.4388216133452015,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
57,-0.321627292494298,-0.321627292494298,-0.9370529098930142,0.44957147290551286,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
60,-0.3068301996912159,-0.3068301996912159,-0.9404328258628413,0.4511434548629646,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
63,-0.2999237404205883,-0.2999237404205883,-0.9382855590373753,0.46179899411630737,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
66,-0.29140506671198574,-0.29140506671198574,-0.9340189202308553,0.46569774424282434,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
69,-0.2877624238011772,-0.28776242380117717,-0.9339131520164824,0.470550664151204,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
72,-0.2790598640638987,-0.2790598640638987,-0.9227834274266182,0.4712793674381742,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
75,-0.269949839440824,-0.269949839440824,-0.9107265786688081,0.47079403762793465,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
78,-0.26515341530297554,-0.26515341530297554,-0.9012779115220906,0.47360472465004094,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
81,-0.26035470290666374,-0.26035470290666374,-0.8840314072870498,0.4793497770955383,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
84,-0.2557324611728187,-0.2557324611728187,-0.8764106742028026,0.48776917869854386,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
87,-0.24690327991704,-0.24690327991704,-0.8547499213553237,0.49253174869862776,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
90,-0.24682277337698869,-0.24682277337698869,-0.8504023951603871,0.49174987488047334,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
93,-0.2425953199196779,-0.2425953199196779,-0.8395826428552086,0.49746757303137307,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
96,-0.24292238174550593,-0.24292238174550593,-0.8333722159462916,0.4994474318046734,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
99,-0.24199313605018538,-0.24199313605018538,-0.8283208680812006,0.5015925646030001,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
102,-0.2424867306628363,-0.2424867306628363,-0.8209278062712984,0.5031551470236638,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
105,-0.24163012159734545,-0.24163012159734545,-0.8196119233291226,0.5014942064199542,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
108,-0.23957779173499574,-0.23957779173499572,-0.8059784671443146,0.5039882272840125,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
111,-0.23752483325313073,-0.23752483325313073,-0.7863843833535249,0.5023293140758708,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
114,-0.24025870749567538,-0.24025870749567538,-0.7847220916577369,0.4983647852535892,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
117,-0.24151190513152496,-0.24151190513152496,-0.7852185689177884,0.49865574943153634,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
120,-0.24196631864376253,-0.2419663186437625,-0.783518400469917,0.5011910975132823,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
123,-0.24149101621452293,-0.24149101621452293,-0.7790568745966626,0.5068315129169411,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
126,-0.24201154794898563,-0.24201154794898563,-0.7745800869077671,0.5060765374247992,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
129,-0.24257196776198772,-0.24257196776198775,-0.7722207784125051,0.5040579513047105,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
132,-0.2430890192514406,-0.2430890192514406,-0.7717531775030715,0.5060414524978748,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
135,-0.241515397743737,-0.241515397743737,-0.7683283211525328,0.5085602210684144,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
138,-0.239769944149296,-0.23976994414929603,-0.7682273628325224,0.506351497959807,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
141,-0.23829201306368722,-0.2382920130636872,-0.7659022742621318,0.5072129102279298,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
144,-0.23886204820234183,-0.23886204820234183,-0.7658964341402811,0.5068162287368216,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
147,-0.23886122947758487,-0.23886122947758487,-0.7632257634360278,0.4947739476815508,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
150,-0.2429970597457564,-0.24299705974575636,-0.7664012965233151,0.47431289964976453,Cold Temperatures (Lower 25%),seed_dry_mass,Temperature (PC),0.6692136345168167
0,-0.10704657860259248,-0.10704657860259248,-0.8936281427024714,0.565282980728705,Warm Temperatures (Upper 25%),seed_dry_mass,Temperature (PC),0.6725939273610122
3,-0.10569003616723108,-0.10569003616723108,-0.8903220007521435,0.5607624046751358,Warm Temperatures (Upper 25%),seed_dry_mass,Temperature (PC),0.6725939273610122
6,-0.11527844739762896,-0.11527844739762896,-0.8398662347702208,0.5469259698187794,Warm Temperatures (Upper 25%),seed_dry_mass,Temperature (PC),0.6725939273610122
9,-0.12668046844638511,-0.12668046844638511,-0.8261888887817558,0.543470505022114,Warm Temperatures (Upper 25%),seed_dry_mass,Temperature (PC),0.6725939273610122
12,-0.12571668848110842,-0.12571668848110845,-0.7866083126079085,0.5383075956682063,Warm Temperatures (Upper 25%),seed_dry_mass,Temperature (PC),0.6725939273610122
15,-0.1257958416581205,-0.12579584165812052,-0.7715100664201462,0.543600876992518,Warm Temperatures (Upper 25%),seed_dry_mass,Temperature (PC),0.6725939273610122
18,-0.11428823165112031,-0.11428823165112031,-0.6549631776388307,0.5345383661811561,Warm Temperatures (Upper 25%),seed_dry_mass,Temperature (PC),0.6725939273610122
21,-0.10572844062156311,-0.10572844062156311,-0.6403590499511169,0.5381433702007757,Warm Temperatures (Upper 25%),seed_dry_mass,Temperature (PC),0.6725939273610122
24,-0.10259414801560326,-0.10259414801560326,-0.6394705754638864,0.5379584885228714,Warm Temperatures (Upper 25%),seed_dry_mass,Temperature (PC),0.6725939273610122
27,-0.09006663182722888,-0.09006663182722889,-0.6184740866820674,0.5460405482211587,Warm Temperatures (Upper 25%),seed_dry_mass,Temperature (PC),0.6725939273610122
30,-0.07628493016014351,-0.0762849301601435,-0.6108974015792076,0.5514287488840239,Warm Temperatures (Upper 25%),seed_dry_mass,Temperature (PC),0.6725939273610122
33,-0.06565244441228806,-0.06565244441228806,-0.5907903470574477,0.5667965349883226,Warm Temperatures (Upper 25%),seed_dry_mass,Temperature (PC),0.6725939273610122
36,-0.046457337693539186,-0.046457337693539186,-0.5778595326383861,0.5801766040194949,Warm Temperatures (Upper 25%),seed_dry_mass,Temperature (PC),0.6725939273610122
39,-0.04686033546253619,-0.0468603354625362,-0.57745077372786,0.586206151085095,Warm Temperatures (Upper 25%),seed_dry_mass,Temperature (PC),0.6725939273610122
42,-0.03437641485274733,-0.03437641485274733,-0.5713874500367541,0.5814881544710262,Warm Temperatures (Upper 25%),seed_dry_mass,Temperature (PC),0.6725939273610122
45,-0.028523660128878903,-0.028523660128878907,-0.5620088546596772,0.581623413409756,Warm Temperatures (Upper 25%),seed_dry_mass,Temperature (PC),0.6725939273610122
48,-0.017116646436508766,-0.017116646436508762,-0.5496914693772172,0.5903681152048865,Warm Temperatures (Upper 25%),seed_dry_mass,Temperature (PC),0.6725939273610122
51,0.007402600923714105,0.007402600923714105,-0.5411060760533108,0.6005876083002116,Warm Temperatures (Upper 25%),seed_dry_mass,Temperature (PC),0.6725939273610122
54,0.024373557460847205,0.024373557460847208,-0.5192033400802368,0.6025517537803043,Warm Temperatures (Upper 25%),seed_dry_mass,Temperature (PC),0.6725939273610122
57,0.05990022284438655,0.05990022284438655,-0.5094166454314357,0.6122123214394682,Warm Temperatures (Upper 25%),seed_dry_mass,Temperature (PC),0.6725939273610122
60,0.0926982982156704,0.0926982982156704,-0.5092093067475875,0.6662896964993991,Warm Temperatures (Upper 25%),seed_dry_mass,Temperature (PC),0.6725939273610122
63,0.10248035100365355,0.10248035100365355,-0.5123153432295692,0.6725836522026475,Warm Temperatures (Upper 25%),seed_dry_mass,Temperature (PC),0.6725939273610122
66,0.11439018676268822,0.11439018676268822,-0.4985045617002795,0.6961301523640798,Warm Temperatures (Upper 25%),seed_dry_mass,Temperature (PC),0.6725939273610122
69,0.12296046064445035,0.12296046064445035,-0.5139709154066348,0.709951853164723,Warm Temperatures (Upper 25%),seed_dry_mass,Temperature (PC),0.6725939273610122
72,0.12627320504339667,0.12627320504339667,-0.514349268873908,0.7080043602486359,Warm Temperatures (Upper 25%),seed_dry_mass,Temperature (PC),0.6725939273610122
75,0.13717024045313253,0.13717024045313253,-0.5175483180334937,0.7391345427389574,Warm Temperatures (Upper 25%),seed_dry_mass,Temperature (PC),0.6725939273610122
78,0.13846962259440412,0.1384696225944041,-0.5173143056004159,0.7378135061648338,Warm Temperatures (Upper 25%),seed_dry_mass,Temperature (PC),0.6725939273610122
81,0.1441037476543885,0.1441037476543885,-0.5204801905911933,0.7434258582015784,Warm Temperatures (Upper 25%),seed_dry_mass,Temperature (PC),0.6725939273610122
84,0.14509630323813494,0.14509630323813497,-0.5184507492763109,0.7423754274844752,Warm Temperatures (Upper 25%),seed_dry_mass,Temperature (PC),0.6725939273610122
